Time (ms),AVG
45.75,-0.021880397
45.7625,-0.021760191
45.775,-0.021869703
45.7875,-0.021640758
45.8,-0.02173584
45.8125,-0.021435326
45.825,-0.021600303
45.8375,-0.021547801
45.85,-0.021765344
45.8625,-0.021911962
45.875,-0.02197812
45.8875,-0.021851537
45.9,-0.021768436
45.9125,-0.021457099
45.925,-0.021360729
45.9375,-0.021233694
45.95,-0.021308742
45.9625,-0.021446921
45.975,-0.021441768
45.9875,-0.021660148
46,-0.021645589
46.0125,-0.022017802
46.025,-0.0218994
46.0375,-0.022018704
46.05,-0.0218163
46.0625,-0.022010008
46.075,-0.021927422
46.0875,-0.02199139
46.1,-0.022031459
46.1125,-0.022180782
46.125,-0.02196981
46.1375,-0.022049625
46.15,-0.021819198
46.1625,-0.021891219
46.175,-0.021676059
46.1875,-0.021743699
46.2,-0.02160172
46.2125,-0.021813079
46.225,-0.021858172
46.2375,-0.021861135
46.25,-0.021872988
46.2625,-0.021879817
46.275,-0.021774105
46.2875,-0.021755553
46.3,-0.021775716
46.3125,-0.021745117
46.325,-0.021711426
46.3375,-0.021640951
46.35,-0.021714389
46.3625,-0.021759611
46.375,-0.021855466
46.3875,-0.021671937
46.4,-0.021694805
46.4125,-0.021620659
46.425,-0.021836398
46.4375,-0.021679925
46.45,-0.02172753
46.4625,-0.021578014
46.475,-0.021728819
46.4875,-0.021658602
46.5,-0.021702793
46.5125,-0.021684047
46.525,-0.021927422
46.5375,-0.02196923
46.55,-0.02202914
46.5625,-0.021847221
46.575,-0.021880654
46.5875,-0.021645911
46.6,-0.021558946
46.6125,-0.021366204
46.625,-0.021440866
46.6375,-0.021508248
46.65,-0.021743313
46.6625,-0.02190275
46.675,-0.021946104
46.6875,-0.021976252
46.7,-0.021849475
46.7125,-0.021792336
46.725,-0.021554759
46.7375,-0.021613637
46.75,-0.021498005
46.7625,-0.021771915
46.775,-0.021495364
46.7875,-0.021696223
46.8,-0.02182287
46.8125,-0.022005498
46.825,-0.021879495
46.8375,-0.021872988
46.85,-0.021887805
46.8625,-0.021956475
46.875,-0.021994354
46.8875,-0.022044729
46.9,-0.02186616
46.9125,-0.022034036
46.925,-0.021872731
46.9375,-0.021849153
46.95,-0.021532212
46.9625,-0.02146863
46.975,-0.021470756
46.9875,-0.021415678
47,-0.021303653
47.0125,-0.021110783
47.025,-0.021347265
47.0375,-0.021502257
47.05,-0.021482416
47.0625,-0.021464314
47.075,-0.021827444
47.0875,-0.021965687
47.1,-0.021973353
47.1125,-0.021689008
47.125,-0.021818103
47.1375,-0.021703502
47.15,-0.021702858
47.1625,-0.021608677
47.175,-0.021900817
47.1875,-0.02182126
47.2,-0.021974126
47.2125,-0.022080353
47.225,-0.022050591
47.2375,-0.021780483
47.25,-0.021835368
47.2625,-0.021868672
47.275,-0.02188948
47.2875,-0.021871378
47.3,-0.02200028
47.3125,-0.021883424
47.325,-0.021678379
47.3375,-0.021682179
47.35,-0.021612736
47.3625,-0.02153904
47.375,-0.021606165
47.3875,-0.021800581
47.4,-0.021868608
47.4125,-0.02180741
47.425,-0.021633607
47.4375,-0.021860813
47.45,-0.021953512
47.4625,-0.021969295
47.475,-0.021743442
47.4875,-0.021829892
47.5,-0.021801097
47.5125,-0.021792142
47.525,-0.021554308
47.5375,-0.02162169
47.55,-0.021519457
47.5625,-0.021596051
47.575,-0.021467793
47.5875,-0.021717867
47.6,-0.021851794
47.6125,-0.021816042
47.625,-0.021838331
47.6375,-0.021774298
47.65,-0.021764378
47.6625,-0.02169764
47.675,-0.021698928
47.6875,-0.021669875
47.7,-0.021510567
47.7125,-0.02158787
47.725,-0.02173977
47.7375,-0.021850635
47.75,-0.021822355
47.7625,-0.021775651
47.775,-0.021907259
47.7875,-0.021748402
47.8,-0.021712649
47.8125,-0.021837687
47.825,-0.021845095
47.8375,-0.021701634
47.85,-0.021721861
47.8625,-0.021791305
47.875,-0.021877755
47.8875,-0.021827251
47.9,-0.02182957
47.9125,-0.02168321
47.925,-0.02171033
47.9375,-0.02169036
47.95,-0.021853405
47.9625,-0.021847607
47.975,-0.021846705
47.9875,-0.021783317
48,-0.021589931
48.0125,-0.021721282
48.025,-0.021624589
48.0375,-0.02163277
48.05,-0.021595858
48.0625,-0.021544451
48.075,-0.021348167
48.0875,-0.021370263
48.1,-0.021212307
48.1125,-0.02129296
48.125,-0.021255597
48.1375,-0.021441123
48.15,-0.021676059
48.1625,-0.02187112
48.175,-0.021888384
48.1875,-0.021962788
48.2,-0.021972451
48.2125,-0.021952868
48.225,-0.021907066
48.2375,-0.021893602
48.25,-0.021782608
48.2625,-0.021735261
48.275,-0.021639276
48.2875,-0.021651774
48.3,-0.021643979
48.3125,-0.021617631
48.325,-0.021641789
48.3375,-0.021814947
48.35,-0.021837171
48.3625,-0.021979731
48.375,-0.022036806
48.3875,-0.021877755
48.4,-0.021882265
48.4125,-0.021748595
48.425,-0.021734423
48.4375,-0.021583489
48.45,-0.021578916
48.4625,-0.021633028
48.475,-0.021705048
48.4875,-0.021740028
48.5,-0.021787762
48.5125,-0.021869445
48.525,-0.021873182
48.5375,-0.021932254
48.55,-0.02193438
48.5625,-0.02185843
48.575,-0.021931932
48.5875,-0.021829377
48.6,-0.0218612
48.6125,-0.02190552
48.625,-0.021836334
48.6375,-0.021840779
48.65,-0.021711748
48.6625,-0.021753169
48.675,-0.021543678
48.6875,-0.021517911
48.7,-0.021645332
48.7125,-0.02177971
48.725,-0.022036419
48.7375,-0.022215569
48.75,-0.022082414
48.7625,-0.022093366
48.775,-0.021949647
48.7875,-0.02188671
48.8,-0.021720766
48.8125,-0.021653642
48.825,-0.021568802
48.8375,-0.021501613
48.85,-0.021628067
48.8625,-0.021704082
48.875,-0.021683854
48.8875,-0.021625491
48.9,-0.021885614
48.9125,-0.021994933
48.925,-0.021900109
48.9375,-0.021861586
48.95,-0.021800195
48.9625,-0.0217093
48.975,-0.021566354
48.9875,-0.021583232
49,-0.021662789
49.0125,-0.021682695
49.025,-0.021679989
49.0375,-0.021827637
49.05,-0.021822548
49.0625,-0.021721604
49.075,-0.02181237
49.0875,-0.021983402
49.1,-0.021935088
49.1125,-0.021680698
49.125,-0.021432942
49.1375,-0.021356735
49.15,-0.02117095
49.1625,-0.021135004
49.175,-0.021193497
49.1875,-0.021435455
49.2,-0.021497683
49.2125,-0.02155959
49.225,-0.021747242
49.2375,-0.021792916
49.25,-0.021714389
49.2625,-0.021735067
49.275,-0.021698155
49.2875,-0.021710073
49.3,-0.021634058
49.3125,-0.021669038
49.325,-0.021788986
49.3375,-0.021874406
49.35,-0.022037579
49.3625,-0.022006336
49.375,-0.021898241
49.3875,-0.021812757
49.4,-0.021786538
49.4125,-0.021751236
49.425,-0.021893151
49.4375,-0.021955123
49.45,-0.021876467
49.4625,-0.021793173
49.475,-0.021649583
49.4875,-0.021530086
49.5,-0.021524804
49.5125,-0.021835239
49.525,-0.02210728
49.5375,-0.022329204
49.55,-0.022268907
49.5625,-0.022194954
49.575,-0.021844966
49.5875,-0.021659568
49.6,-0.021525963
49.6125,-0.021568351
49.625,-0.021646105
49.6375,-0.021670326
49.65,-0.021614217
49.6625,-0.021614668
49.675,-0.021663369
49.6875,-0.021793044
49.7,-0.02175085
49.7125,-0.022003952
49.725,-0.022063282
49.7375,-0.022066439
49.75,-0.021928389
49.7625,-0.021819392
49.775,-0.02177243
49.7875,-0.021758709
49.8,-0.021695385
49.8125,-0.021792593
49.825,-0.021743699
49.8375,-0.021786023
49.85,-0.02168933
49.8625,-0.021702342
49.875,-0.021575115
49.8875,-0.021732233
49.9,-0.021943463
49.9125,-0.021893925
49.925,-0.022004339
49.9375,-0.021869445
49.95,-0.021952417
49.9625,-0.021697704
49.975,-0.021638825
49.9875,-0.021635025
