Time (ms),Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,AVG
2.9625,-0.022570002,-0.021854629,-0.022512347,-0.022307494,-0.0219854,-0.022245974
2.975,-0.022648271,-0.021540586,-0.022405733,-0.022421194,-0.022491733,-0.022301503
2.9875,-0.022624114,-0.02175639,-0.022530062,-0.022368048,-0.022688533,-0.022393429
3,-0.022431179,-0.021810502,-0.022361606,-0.02254359,-0.022589005,-0.022347177
3.0125,-0.022211832,-0.02282188,-0.022400258,-0.022668563,-0.022435688,-0.022507644
3.025,-0.022547455,-0.022761004,-0.02242216,-0.02254198,-0.022216664,-0.022497853
3.0375,-0.022540369,-0.022903692,-0.022512025,-0.022269487,-0.022189286,-0.022482972
3.05,-0.022133563,-0.022301697,-0.022500107,-0.022026306,-0.02246049,-0.022284432
3.0625,-0.022124544,-0.022322955,-0.022733304,-0.021993774,-0.022751341,-0.022385184
3.075,-0.022341636,-0.022351943,-0.022221173,-0.022431501,-0.022970366,-0.022463324
3.0875,-0.022304596,-0.022369337,-0.022280761,-0.022304274,-0.023156859,-0.022483165
3.1,-0.02231909,-0.022276573,-0.022042732,-0.02225145,-0.023022867,-0.022382543
3.1125,-0.022152889,-0.022423126,-0.02237288,-0.022261113,-0.022739424,-0.022389886
3.125,-0.022411531,-0.022573545,-0.022444385,-0.022301697,-0.022232124,-0.022392656
3.1375,-0.022638286,-0.022412497,-0.022775176,-0.02238061,-0.022293322,-0.022499978
3.15,-0.022476272,-0.0224898,-0.022608331,-0.022381254,-0.022433434,-0.022477818
3.1625,-0.022649881,-0.022558406,-0.022649559,-0.022732982,-0.022678548,-0.022653875
3.175,-0.022414752,-0.022807386,-0.022394782,-0.022693686,-0.022705604,-0.022603242
3.1875,-0.022735236,-0.022495598,-0.022456624,-0.023131091,-0.022404767,-0.022644663
3.2,-0.022608331,-0.022761004,-0.022126477,-0.023114664,-0.022892419,-0.022700579
3.2125,-0.022311037,-0.022664054,-0.022393494,-0.023495381,-0.023001287,-0.02277305
3.225,-0.022306528,-0.022804809,-0.022478849,-0.02348765,-0.023026088,-0.022820785
3.2375,-0.022142582,-0.021987654,-0.022498175,-0.023188102,-0.022568713,-0.022477045
3.25,-0.021958666,-0.022116814,-0.022330363,-0.022717199,-0.022081384,-0.022240885
3.2625,-0.021864614,-0.021605972,-0.022479815,-0.022007302,-0.022358063,-0.022063153
3.275,-0.022045953,-0.022064957,-0.022224716,-0.021474557,-0.022204746,-0.022002986
3.2875,-0.022524586,-0.021914216,-0.022387696,-0.021406273,-0.022062058,-0.022058966
3.3,-0.022820914,-0.023083421,-0.022145803,-0.021796652,-0.022011811,-0.02237172
3.3125,-0.023019968,-0.022853767,-0.022084927,-0.022020508,-0.021969295,-0.022389693
3.325,-0.022569358,-0.023006763,-0.02213614,-0.022283337,-0.022195405,-0.022438201
3.3375,-0.022910134,-0.022416685,-0.022501396,-0.022523942,-0.022606076,-0.022591647
3.35,-0.023069571,-0.022801588,-0.022926561,-0.02286343,-0.022918186,-0.022915867
3.3625,-0.023136245,-0.022258214,-0.022826389,-0.022810929,-0.022802876,-0.022766931
3.375,-0.022902082,-0.022823168,-0.023097271,-0.022981317,-0.022921407,-0.022945049
3.3875,-0.023141076,-0.022988403,-0.023073758,-0.022939123,-0.023374273,-0.023103327
