Time (ms),Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,AVG
2.3625,-0.024094799,-0.023725678,-0.023770772,-0.023205495,-0.024097054,-0.02377876
2.375,-0.024340236,-0.023675432,-0.023652241,-0.023133024,-0.023982066,-0.0237566
2.3875,-0.02442849,-0.023288274,-0.02368284,-0.023358168,-0.023905085,-0.023732571
2.4,-0.02403038,-0.023319839,-0.023899932,-0.023597163,-0.023942126,-0.023757888
2.4125,-0.023817153,-0.023297292,-0.023734053,-0.023493448,-0.023520182,-0.023572426
2.425,-0.023780435,-0.023451576,-0.023869977,-0.023641934,-0.023359134,-0.023620611
2.4375,-0.023610691,-0.023601994,-0.023907662,-0.023347861,-0.023610046,-0.023615651
2.45,-0.023248978,-0.023991085,-0.023634848,-0.023331112,-0.023579769,-0.023557158
2.4625,-0.02320163,-0.024329929,-0.023432894,-0.022990014,-0.023344318,-0.023459757
2.475,-0.023330146,-0.024506759,-0.022997422,-0.023511485,-0.023519216,-0.023573005
2.4875,-0.023518249,-0.024511268,-0.023510197,-0.023591687,-0.024155675,-0.023857415
2.5,-0.023491515,-0.024292243,-0.023666091,-0.023616166,-0.023891557,-0.023791515
2.5125,-0.023497635,-0.023911205,-0.024004291,-0.023524047,-0.023521148,-0.023691665
2.525,-0.023404228,-0.02362905,-0.023625507,-0.023249944,-0.023426452,-0.023467036
2.5375,-0.023547238,-0.02342001,-0.023624541,-0.023253165,-0.023779146,-0.02352482
2.55,-0.023684128,-0.023081811,-0.023597807,-0.023441269,-0.023891557,-0.023539314
2.5625,-0.023800082,-0.023149773,-0.023719881,-0.023634848,-0.023950179,-0.023650952
2.575,-0.023747581,-0.023549493,-0.023911849,-0.023862891,-0.024013309,-0.023817025
2.5875,-0.023613912,-0.023971759,-0.023889303,-0.023897355,-0.024092223,-0.02389291
2.6,-0.02384743,-0.023977879,-0.02399495,-0.02388576,-0.023783978,-0.023897999
2.6125,-0.024077084,-0.023936006,-0.024074185,-0.023841633,-0.023824884,-0.023950758
2.625,-0.024220416,-0.023749513,-0.024020073,-0.02382424,-0.023923445,-0.023947537
2.6375,-0.024222671,-0.023753701,-0.024118634,-0.023843565,-0.023964673,-0.023980649
2.65,-0.023926344,-0.02366899,-0.023609724,-0.023894778,-0.023970149,-0.023813997
2.6625,-0.023779468,-0.023886726,-0.02397498,-0.024074507,-0.023628406,-0.023868817
2.675,-0.02380588,-0.023995272,-0.024118956,-0.02450998,-0.023909595,-0.024067937
2.6875,-0.023613267,-0.023859026,-0.024040687,-0.024697439,-0.023961774,-0.024034439
2.7,-0.023685095,-0.023757244,-0.023986253,-0.024615627,-0.024246828,-0.024058209
2.7125,-0.024055826,-0.023760787,-0.024000748,-0.024569889,-0.024009766,-0.024079403
2.725,-0.02408256,-0.023812644,-0.024135061,-0.024083204,-0.023923445,-0.024007383
2.7375,-0.023977879,-0.02375209,-0.024218162,-0.023740495,-0.023994306,-0.023936586
2.75,-0.023929565,-0.023893168,-0.02421784,-0.02371054,-0.023963385,-0.023942899
2.7625,-0.024126687,-0.023864501,-0.024002358,-0.023706997,-0.024071931,-0.023954495
2.775,-0.024162439,-0.023869011,-0.023699267,-0.023870299,-0.023733409,-0.023866885
2.7875,-0.023888659,-0.023898321,-0.023326925,-0.024062912,-0.023739206,-0.023783205
2.8,-0.023933108,-0.023728577,-0.023481853,-0.024012343,-0.023678008,-0.023766778
2.8125,-0.02401041,-0.024006867,-0.023909273,-0.023979167,-0.02385967,-0.023953077
